n,p,k,rep,seed,n_original,n_connected,n_edges_G,spanner_size,theoretical_bound,spanner_size_ratio,max_stretch_edges,avg_stretch_edges,max_stretch_pairs,avg_stretch_pairs,time_gen,time_spanner,time_stretch,n_infinite_stretch_edges,n_infinite_stretch_pairs
1000,0.044721359549995794,3,2,44,1000,1000,22129,21101,29999.999999999985,0.703366666666667,3.0,1.069,3.0,1.018,0.10457181930541992,0.02155900001525879,2.8886899948120117,0,0
1000,0.044721359549995794,3,3,45,1000,1000,22257,21392,29999.999999999985,0.713066666666667,3.0,1.045,2.0,1.0160320641282565,0.10666489601135254,0.023931026458740234,2.895191192626953,0,0
1000,0.044721359549995794,3,4,46,1000,1000,22223,21341,29999.999999999985,0.711366666666667,3.0,1.047,3.0,1.015,0.10388302803039551,0.023467063903808594,2.879063844680786,0,0
1000,0.044721359549995794,4,0,42,1000,1000,22126,21446,22493.653007613964,0.9534245056923684,3.0,1.033,2.0,1.0105105105105106,0.10501623153686523,0.03567624092102051,2.8834409713745117,0,0
1000,0.044721359549995794,4,1,43,1000,1000,22210,21468,22493.653007613964,0.9544025593678899,3.0,1.039,3.0,1.0175,0.10595226287841797,0.04331707954406738,2.9276883602142334,0,0
1000,0.044721359549995794,4,2,44,1000,1000,22129,21424,22493.653007613964,0.952446452016847,3.0,1.042,3.0,1.0155,0.10618233680725098,0.033123016357421875,2.901319980621338,0,0
1000,0.044721359549995794,4,3,45,1000,1000,22257,21398,22493.653007613964,0.9512905704003217,3.0,1.055,1.5,1.0155310621242486,0.10650014877319336,0.03379416465759277,2.90622615814209,0,0
1000,0.044721359549995794,4,4,46,1000,1000,22223,21644,22493.653007613964,0.962226988772061,3.0,1.024,3.0,1.0095,0.1061398983001709,0.04353785514831543,2.9339828491210938,0,0
1000,0.044721359549995794,5,0,42,1000,1000,22126,21665,19905.358527674856,1.0884003907731015,3.0,1.023,2.0,1.0055055055055055,0.1025540828704834,0.0701758861541748,2.9050049781799316,0,0
1000,0.044721359549995794,5,1,43,1000,1000,22210,21630,19905.358527674856,1.0866420702710446,3.0,1.033,2.0,1.0135,0.10420894622802734,0.07071113586425781,2.946610927581787,0,0
1000,0.044721359549995794,5,2,44,1000,1000,22129,21511,19905.358527674856,1.080663780564052,3.0,1.041,2.0,1.013,0.10759592056274414,0.06904292106628418,2.9070491790771484,0,0
1000,0.044721359549995794,5,3,45,1000,1000,22257,21536,19905.358527674856,1.0819197237798066,3.0,1.039,2.0,1.0135270541082164,0.10590004920959473,0.06732797622680664,2.8916006088256836,0,0
1000,0.044721359549995794,5,4,46,1000,1000,22223,21457,19905.358527674856,1.0779509432180217,3.0,1.048,2.0,1.0115,0.10663676261901855,0.05587887763977051,2.9063687324523926,0,0
1000,0.1,2,0,42,1000,1000,50049,46481,63245.553203367585,0.7349291396114322,3.0,1.082,2.0,1.007007007007007,0.1126258373260498,0.07212209701538086,5.347757816314697,0,0
1000,0.1,2,1,43,1000,1000,49738,46427,63245.553203367585,0.7340753246431868,3.0,1.077,2.0,1.0085,0.11083483695983887,0.07408809661865234,5.2686450481414795,0,0
1000,0.1,2,2,44,1000,1000,49979,46551,63245.553203367585,0.7360359367924911,3.0,1.064,2.0,1.0085,0.1128089427947998,0.07637810707092285,5.24008321762085,0,0
1000,0.1,2,3,45,1000,1000,49809,46608,63245.553203367585,0.7369371859256392,2.0,1.075,3.0,1.0100200400801602,0.1142270565032959,0.07660913467407227,5.288126468658447,0,0
1000,0.1,2,4,46,1000,1000,49779,46178,63245.553203367585,0.7301382889562771,3.0,1.067,2.0,1.009,0.11519217491149902,0.07398390769958496,5.227921009063721,0,0
1000,0.1,3,0,42,1000,1000,50049,47631,29999.999999999985,1.5877000000000008,2.0,1.044,2.0,1.002002002002002,0.11568999290466309,0.07928180694580078,5.26883602142334,0,0
1000,0.1,3,1,43,1000,1000,49738,46819,29999.999999999985,1.560633333333334,2.0,1.062,3.0,1.012,0.11371183395385742,0.0544278621673584,5.311328172683716,0,0
1000,0.1,3,2,44,1000,1000,49979,47310,29999.999999999985,1.5770000000000008,3.0,1.046,2.0,1.007,0.11688494682312012,0.06811332702636719,5.243596076965332,0,0
1000,0.1,3,3,45,1000,1000,49809,47247,29999.999999999985,1.5749000000000009,2.0,1.058,2.0,1.002004008016032,0.11485886573791504,0.0661311149597168,5.273242712020874,0,0
1000,0.1,3,4,46,1000,1000,49779,46667,29999.999999999985,1.5555666666666674,3.0,1.052,2.0,1.009,0.11502599716186523,0.059007883071899414,5.231590986251831,0,0
1000,0.1,4,0,42,1000,1000,50049,48235,22493.653007613964,2.144382683580686,2.0,1.038,1.0,1.0,0.11290693283081055,0.11109209060668945,5.3468217849731445,0,0
1000,0.1,4,1,43,1000,1000,49738,47588,22493.653007613964,2.115619014123306,2.0,1.039,3.0,1.006,0.11466813087463379,0.12829899787902832,5.29353928565979,0,0
1000,0.1,4,2,44,1000,1000,49979,48204,22493.653007613964,2.1430045170379057,2.0,1.034,2.0,1.002,0.11640095710754395,0.1045687198638916,5.286469221115112,0,0
1000,0.1,4,3,45,1000,1000,49809,47793,22493.653007613964,2.124732696099756,2.0,1.047,2.0,1.002004008016032,0.11447596549987793,0.10216331481933594,5.300084829330444,0,0
1000,0.1,4,4,46,1000,1000,49779,48038,22493.653007613964,2.135624657486244,2.0,1.034,2.0,1.004,0.11343693733215332,0.13013672828674316,5.299651861190796,0,0
1000,0.1,5,0,42,1000,1000,50049,48322,19905.358527674856,2.4275875228681194,2.0,1.039,2.0,1.002002002002002,0.11173605918884277,0.19790315628051758,5.314934968948364,0,0
1000,0.1,5,1,43,1000,1000,49738,48045,19905.358527674856,2.413671672037556,2.0,1.024,3.0,1.003,0.11571574211120605,0.21223807334899902,5.363127946853638,0,0
1000,0.1,5,2,44,1000,1000,49979,48268,19905.358527674856,2.424874685522089,2.0,1.032,2.0,1.001,0.11344289779663086,0.19938087463378906,5.271203994750977,0,0
1000,0.1,5,3,45,1000,1000,49809,47958,19905.358527674856,2.4093009896467295,2.0,1.039,2.0,1.003006012024048,0.11368703842163086,0.16994905471801758,5.30651068687439,0,0
1000,0.1,5,4,46,1000,1000,49779,47654,19905.358527674856,2.3940287201431514,3.0,1.05,2.0,1.0035,0.11316204071044922,0.16355490684509277,5.214670181274414,0,0
1000,0.2,2,0,42,1000,1000,99601,88227,63245.553203367585,1.3949913556183782,2.0,1.11,2.0,1.02002002002002,0.1280069351196289,0.2400810718536377,9.106098890304565,0,0
1000,0.2,2,1,43,1000,1000,99540,88816,63245.553203367585,1.404304263327574,2.0,1.12,2.0,1.018,0.12922000885009766,0.2521212100982666,9.184812307357788,0,0
1000,0.2,2,2,44,1000,1000,100007,88716,63245.553203367585,1.4027231244974898,2.0,1.102,2.0,1.0285,0.13061928749084473,0.23855304718017578,9.172972440719604,0,0
1000,0.2,2,3,45,1000,1000,99619,88934,63245.553203367585,1.4061700071470733,2.0,1.095,2.0,1.0270541082164328,0.12722110748291016,0.23331713676452637,9.205327033996582,0,0
1000,0.2,2,4,46,1000,1000,99940,88636,63245.553203367585,1.4014582134334224,3.0,1.127,3.0,1.021,0.1279149055480957,0.23069119453430176,9.15597939491272,0,0
1000,0.2,3,0,42,1000,1000,99601,92768,29999.999999999985,3.092266666666668,2.0,1.065,2.0,1.012012012012012,0.13261699676513672,0.28291821479797363,9.435470819473267,0,0
1000,0.2,3,1,43,1000,1000,99540,89918,29999.999999999985,2.9972666666666683,2.0,1.082,2.0,1.019,0.12862372398376465,0.16466784477233887,9.276396036148071,0,0
1000,0.2,3,2,44,1000,1000,100007,90860,29999.999999999985,3.028666666666668,2.0,1.11,2.0,1.023,0.12907695770263672,0.20087718963623047,9.282491207122803,0,0
1000,0.2,3,3,45,1000,1000,99619,92575,29999.999999999985,3.0858333333333348,2.0,1.079,2.0,1.0220440881763526,0.13024306297302246,0.23482394218444824,9.407860040664673,0,0
1000,0.2,3,4,46,1000,1000,99940,90255,29999.999999999985,3.0085000000000015,2.0,1.095,2.0,1.02,0.13171601295471191,0.17094182968139648,9.266042947769165,0,0
1000,0.2,4,0,42,1000,1000,99601,94192,22493.653007613964,4.187492354759655,2.0,1.052,2.0,1.009009009009009,0.12864398956298828,0.3135819435119629,9.57020902633667,0,0
1000,0.2,4,1,43,1000,1000,99540,91863,22493.653007613964,4.083952036110139,2.0,1.065,2.0,1.014,0.1302628517150879,0.3422839641571045,9.478092908859253,0,0
1000,0.2,4,2,44,1000,1000,100007,93273,22493.653007613964,4.146636385314011,2.0,1.074,2.0,1.009,0.12838006019592285,0.30356383323669434,9.471895694732666,0,0
